order_id,created_date,total_paid
313648,2017-01-23 10:41:48,17.98
313650,2017-01-23 19:55:19,69.99
313651,2017-01-23 10:49:34,105.98
313652,2017-01-23 10:49:29,3152.99
313653,2017-01-23 11:33:07,36.99
313654,2017-01-23 10:50:29,36.99
313655,2017-01-23 10:51:27,29.99
313656,2017-01-23 10:54:04,64.99
313657,2017-01-23 10:54:40,448.99
313660,2017-01-23 11:45:17,9.99
313664,2017-01-23 11:01:30,59.98
313665,2017-01-23 11:08:13,2172.99
313666,2017-01-23 11:05:33,26.98
313669,2017-01-23 11:08:20,104.99
313671,2017-01-23 11:41:19,126.98
313672,2017-01-23 11:22:40,224.98
313673,2017-01-23 11:33:17,133.98
313675,2017-01-23 11:18:28,143.98
313676,2017-01-23 11:20:35,29.99
313678,2017-01-23 11:28:38,129.99
313679,2017-01-23 11:25:58,59.9
313683,2017-01-23 11:25:49,76.97
313685,2017-01-23 12:10:43,178.98
313686,2017-01-23 12:02:51,126.6
313690,2017-01-23 13:54:26,142.45
313691,2017-01-23 13:32:48,34.98
313694,2017-01-23 11:44:44,34.99
313696,2017-01-23 12:23:02,20.98
313703,2017-01-23 13:07:26,95.99
313705,2017-01-23 12:03:53,486.87
313706,2017-01-24 13:01:41,74.97
313708,2017-01-23 11:55:47,46.99
313712,2017-01-23 13:23:09,266.98
313713,2017-01-23 16:10:13,102.98
313718,2017-01-23 12:39:02,44.98
313719,2017-01-23 12:08:57,208.99
313725,2017-01-23 12:21:47,90.98
313726,2017-01-23 13:09:19,46.94
313727,2017-01-23 12:33:42,358.99
313728,2017-01-23 12:25:46,93.97
313731,2017-01-23 12:29:06,198.99
313732,2017-01-23 12:41:59,36.99
313734,2017-01-23 12:31:03,29.99
313735,2017-01-23 12:31:19,18.98
313736,2017-01-23 12:33:39,39.99
313739,2017-01-23 12:40:47,103.99
313744,2017-01-23 13:12:24,237.97
313746,2017-01-23 16:05:35,988.95
313747,2017-01-23 12:48:56,32.9
313752,2017-01-23 13:23:12,79.97
313753,2017-01-23 15:42:48,51.99
313755,2017-01-23 14:03:04,264.46
313758,2017-01-23 12:56:17,67.99
313760,2017-01-23 12:58:23,29.99
313761,2017-01-23 16:39:17,121.98
313762,2017-01-23 14:38:32,108.47
313763,2017-01-23 13:06:30,36.99
313764,2017-01-27 15:17:57,10.98
313765,2017-01-23 13:12:31,2396.99
313766,2017-01-23 13:11:49,29.99
313767,2017-01-23 13:13:09,74.99
313775,2017-01-23 13:24:25,83.93
313776,2017-01-23 16:39:07,59.99
313777,2017-01-23 13:31:52,251.98
313779,2017-01-23 17:16:11,1669.97
313783,2017-01-23 13:43:20,199.99
313789,2017-01-23 13:57:10,191.98
313791,2017-02-02 13:13:44,53.98
313792,2017-01-23 13:44:57,55.97
313793,2017-01-23 13:43:16,137.99
313796,2017-01-23 13:56:10,159.99
313798,2017-01-23 16:09:43,138.99
313802,2017-01-23 14:37:11,69.99
313806,2017-01-23 15:55:02,5448.94
313808,2017-01-23 22:27:27,18.98
313811,2017-01-23 14:27:16,101.98
313813,2017-01-23 14:39:14,121.98
313818,2017-01-23 14:52:54,579.99
313819,2017-01-23 14:37:19,33.98
313833,2017-01-23 15:34:12,324.94
313834,2017-01-23 15:13:51,29.97
313835,2017-01-23 15:08:35,69.99
313838,2017-01-23 15:15:36,868.99
313839,2017-01-23 15:20:55,148.99
313840,2017-01-23 15:25:24,59.99
313842,2017-01-23 16:22:23,61.99
313843,2017-01-23 15:39:25,704.97
313846,2017-01-23 15:41:40,24.98
313850,2017-01-23 16:08:01,115.78
313852,2017-01-23 15:56:51,3984.99
313855,2017-01-23 16:05:44,36.99
313858,2017-01-23 16:11:36,10.98
313860,2017-01-23 20:36:45,46.97
313861,2017-01-23 16:16:31,13.98
313866,2017-01-23 16:26:29,86.97
313872,2017-01-23 16:35:44,99.99
313873,2017-01-23 16:39:53,82.35
313874,2017-01-23 19:40:17,344.97
313875,2017-01-23 16:50:34,2101.98
313876,2017-01-25 17:07:36,94.9
313878,2017-01-23 16:57:08,174.99
313880,2017-01-23 16:58:46,112.98
313885,2017-01-23 17:03:22,69.99
313890,2017-01-23 17:07:37,29.99
313891,2017-01-23 17:25:22,188.04
313896,2017-01-23 17:38:22,313.96
313901,2017-01-23 17:32:47,59.99
313903,2017-01-23 17:37:18,159.0
313907,2017-01-23 17:43:39,298.96
313908,2017-01-23 17:37:46,29.9
313910,2017-01-23 17:41:16,26.99
313915,2017-01-23 17:43:10,39.99
313919,2017-01-23 17:50:55,46.99
313923,2017-01-23 17:50:33,195.97
313928,2017-01-23 18:04:10,417.96
313932,2017-01-23 18:00:12,41.99
313933,2017-01-23 18:08:29,31.4
313934,2017-01-23 18:05:23,249.99
313935,2017-01-23 18:37:11,278.99
313937,2017-01-23 23:47:50,239.97
313938,2017-01-23 18:12:28,171.99
313943,2017-01-23 18:43:07,9.98
313947,2017-01-23 18:48:53,163.99
313954,2017-01-23 19:11:08,81.99
313957,2017-01-23 18:59:35,242.94
313959,2017-01-25 19:21:39,80.53
313961,2017-01-23 19:18:33,115.69
313967,2017-01-23 19:39:45,469.99
313968,2017-01-23 20:42:39,11.98
313970,2017-01-23 19:44:34,11.98
313971,2017-01-23 19:54:32,238.99
313975,2017-01-23 20:14:11,46.97
313976,2017-01-28 17:30:54,2984.99
313977,2017-01-23 19:57:30,49.99
313980,2017-01-23 20:09:23,31.98
313982,2017-01-23 20:13:15,118.99
313984,2017-01-23 21:04:46,159.0
313985,2017-01-23 20:34:20,39.99
313989,2017-01-23 20:41:47,47.99
313991,2017-01-23 20:56:21,31.96
313992,2017-01-23 23:30:57,39.97
313994,2017-01-23 20:57:22,78.99
313996,2017-01-23 21:11:23,38.89
314001,2017-01-23 21:08:57,36.99
314002,2017-01-23 21:12:43,44.61
314007,2017-01-23 21:17:46,729.99
314011,2017-01-23 22:00:01,79.99
314012,2017-01-23 21:41:12,33.98
314014,2017-01-23 22:00:12,69.99
314016,2017-01-23 22:24:55,296.98
314018,2017-01-23 22:22:51,169.99
314020,2017-01-23 23:00:26,2769.99
314021,2017-01-23 22:31:45,42.99
314024,2017-01-23 22:50:32,1019.0
314027,2017-01-26 07:50:04,21.98
314030,2017-01-23 22:54:19,187.99
314033,2017-01-23 23:00:56,189.99
314034,2017-01-23 22:53:30,34.99
314039,2017-01-23 23:03:13,334.99
314040,2017-01-23 23:04:33,188.99
314041,2017-01-23 23:28:36,33.97
314043,2017-01-23 23:48:28,129.99
314045,2017-01-23 23:25:01,48.98
314047,2017-01-23 23:22:39,49.99
314048,2017-01-23 23:24:22,72.99
314049,2017-01-23 23:24:11,67.99
314053,2017-01-23 23:40:25,29.97
314061,2017-01-24 00:00:41,69.99
314064,2017-01-23 23:58:35,19.98
314065,2017-01-24 00:06:55,44.98
314066,2017-01-24 00:00:21,54.99
314069,2017-01-24 00:16:01,440.57
314081,2017-01-24 01:03:32,79.0
314090,2017-01-24 02:01:53,47.97
314095,2017-01-24 02:41:27,59.99
314096,2017-01-24 03:30:54,1248.99
314105,2017-01-24 07:10:17,579.99
314107,2017-01-24 07:13:49,141.98
314113,2017-01-24 07:56:51,2430.99
314116,2017-01-24 07:54:02,32.97
314117,2017-01-24 07:55:08,244.97
314120,2017-01-24 08:28:32,2316.99
314121,2017-01-24 08:18:55,1269.0
314132,2017-01-24 13:25:55,44.99
314138,2017-01-25 12:24:45,3152.99
314143,2017-01-24 10:24:15,2506.99
314148,2017-01-24 11:29:46,23.98
314149,2017-01-24 10:08:07,163.98
314152,2017-01-24 10:14:38,34.97
314153,2017-01-24 10:15:25,46.98
314155,2017-01-24 10:26:40,26.98
314158,2017-01-24 10:37:13,7230.97
314159,2017-01-24 11:19:46,44.98
314160,2017-01-24 10:34:58,40.98
314163,2017-01-24 10:40:11,64.97
314166,2017-01-24 10:50:49,187.98
314167,2017-01-24 10:59:44,622.99
314170,2017-01-24 11:03:52,72.98
314176,2017-01-24 11:25:18,34.98
314179,2017-01-24 11:29:43,2676.99
314184,2017-01-24 11:52:55,497.98
314186,2017-01-24 11:47:16,66.98
314187,2017-01-24 11:50:00,19.98
314188,2017-01-24 12:07:26,33.97
314189,2017-01-24 13:04:16,25.98
314199,2017-01-24 12:14:59,566.99
314211,2017-01-24 13:02:02,165.97
314213,2017-01-24 12:44:58,20.99
314218,2017-01-24 12:46:48,83.98
314221,2017-01-24 13:10:42,284.98
314224,2017-01-25 13:51:58,2225.99
314225,2017-01-24 13:00:15,13.98
314226,2017-01-24 13:08:07,299.98
314228,2017-01-24 13:07:22,1010.99
314229,2017-01-24 13:05:49,122.98
314233,2017-01-24 13:15:07,251.98
314234,2017-01-24 13:49:12,77.96
314236,2017-01-24 13:27:50,469.99
314238,2017-01-24 13:34:05,30.98
314240,2017-01-27 13:11:40,58.98
314241,2017-01-27 14:09:58,79.97
314242,2017-01-24 13:32:36,56.98
314250,2017-01-24 13:56:46,583.99
314252,2017-01-24 13:59:43,172.96
314253,2017-01-24 13:56:41,64.98
314254,2017-01-24 14:22:04,81.36
314255,2017-01-24 14:55:44,130.98
314262,2017-01-24 14:14:15,9.98
314268,2017-01-24 14:35:22,44.98
314270,2017-01-24 14:43:34,104.98
314271,2017-01-24 14:40:05,73.98
314272,2017-01-24 16:44:47,1203.99
314278,2017-01-24 15:00:01,639.98
314284,2017-01-24 15:14:13,34.98
314285,2017-01-24 16:06:55,643.99
314287,2017-01-24 15:31:03,1243.97
314294,2017-01-24 15:48:38,12.99
314296,2017-01-24 16:01:33,22.98
314303,2017-01-24 16:32:04,1569.0
314305,2017-01-24 16:27:23,123.98
314310,2017-01-26 22:48:02,152.07
314312,2017-01-24 16:46:42,2088.99
314316,2017-01-24 17:05:10,447.96
314319,2017-01-24 16:49:29,56.98
314330,2017-01-24 17:21:41,21.98
314331,2017-01-24 17:18:44,686.97
314335,2017-01-24 17:25:02,1058.0
314343,2017-01-30 13:19:18,44.97
314348,2017-01-24 17:55:56,1569.0
314350,2017-01-24 18:12:39,1903.97
314353,2017-01-24 18:20:00,106.98
314355,2017-01-24 18:16:20,57.98
314356,2017-01-24 18:31:21,148.99
314361,2017-01-24 18:28:20,19.97
314362,2017-01-24 21:14:00,42.97
314363,2017-01-24 18:32:00,51.98
314364,2017-01-24 18:31:20,79.98
314367,2017-01-24 18:47:59,469.99
314371,2017-01-24 18:55:17,26.98
314375,2017-01-24 19:01:16,174.98
314381,2017-01-24 19:39:15,81.68
314383,2017-01-24 19:26:24,21.08
314384,2017-01-24 21:10:08,346.07
314386,2017-01-24 19:37:19,253.98
314387,2017-01-24 19:39:24,274.98
314388,2017-01-24 21:44:38,400.98
314395,2017-01-31 20:21:03,49.58
314398,2017-01-24 20:18:44,39.98
314400,2017-01-24 20:15:25,33.98
314407,2017-01-24 20:45:24,236.98
314409,2017-01-24 21:05:10,726.99
314410,2017-01-24 20:37:09,2593.99
314411,2017-01-24 20:35:05,19.98
314412,2017-01-24 20:46:44,26.98
314415,2017-01-25 16:22:33,176.95
314429,2017-01-26 10:48:19,243.67
314430,2017-01-24 21:44:18,13.99
314436,2017-01-25 10:08:09,1058.0
314441,2017-01-24 22:05:46,180.98
314448,2017-01-24 22:18:18,70.88
314453,2017-01-24 22:28:00,116.48
314455,2017-01-24 22:27:46,84.98
314459,2017-01-24 22:35:55,167.47
314463,2017-01-24 23:02:14,245.98
314479,2017-01-24 23:11:45,80.48
314482,2017-01-25 13:52:30,69.98
314494,2017-01-24 23:48:40,66.97
314500,2017-01-25 00:04:00,281.98
314505,2017-01-25 00:47:03,5951.93
314510,2017-01-27 16:56:25,334.97
314517,2017-01-25 00:39:46,82.92
314526,2017-01-25 01:06:07,13.98
314527,2017-01-25 07:21:21,2000.99
314528,2017-01-25 01:12:15,120.97
314529,2017-01-25 01:38:53,201.57
314533,2017-01-25 02:06:18,39.98
314543,2017-01-25 07:09:38,75.97
314548,2017-01-25 07:37:01,112.08
314552,2017-01-31 00:00:42,195.56
314556,2017-01-25 08:21:06,89.98
314560,2017-01-25 08:43:49,256.98
314568,2017-01-25 12:01:15,119.48
314570,2017-01-25 09:01:35,122.99
314573,2017-01-25 09:06:56,12.98
314580,2017-01-25 09:33:33,2088.99
314582,2017-01-25 09:33:53,66.96
314592,2017-01-25 09:52:40,120.08
314593,2017-01-25 09:54:57,163.37
314594,2017-01-25 10:01:20,28.38
314597,2017-01-25 10:19:29,34.98
314602,2017-01-25 10:27:44,259.98
314603,2017-01-25 10:36:48,53.99
314606,2017-01-25 10:28:29,57.98
314609,2017-01-25 10:24:51,103.99
314614,2017-01-25 10:36:41,114.08
314615,2017-01-25 10:31:54,24.98
314617,2017-01-25 10:45:59,192.96
314618,2017-01-25 11:05:42,641.97
314625,2017-01-25 12:47:38,481.98
314631,2017-01-25 10:55:43,2358.99
314634,2017-01-25 12:08:54,42.97
314635,2017-01-25 11:07:57,159.98
314639,2017-01-25 11:11:30,156.98
314641,2017-01-25 11:19:20,57.98
314648,2017-01-25 11:32:03,57.98
314649,2017-01-26 17:34:13,122.98
314653,2017-01-25 11:37:38,152.99
314656,2017-01-25 11:37:26,107.09
314659,2017-01-25 11:54:24,97.96
314678,2017-01-25 12:06:47,1291.39
314682,2017-01-25 12:21:56,24.98
314685,2017-01-25 17:28:17,1370.99
314687,2017-01-25 12:16:52,64.98
314688,2017-01-25 12:26:10,77.38
314693,2017-01-25 12:33:47,32.99
314696,2017-01-25 12:34:46,31.98
314698,2017-01-26 13:54:08,58.08
314701,2017-01-25 16:41:36,132.97
314703,2017-01-25 12:56:10,51.98
314704,2017-01-25 22:07:45,29.98
314705,2017-01-25 12:55:32,43.98
314717,2017-01-30 17:34:34,159.99
314718,2017-01-25 13:25:09,135.68
314723,2017-01-25 13:20:21,1193.99
314724,2017-02-01 16:09:12,112.99
314726,2017-01-25 13:28:06,254.67
314737,2017-01-25 13:50:51,245.28
314743,2017-01-25 14:03:26,237.98
314744,2017-01-27 12:31:43,865.96
314753,2017-01-25 16:22:56,153.37
314765,2017-01-25 15:52:20,202.37
314766,2017-01-25 15:46:43,188.06
314770,2017-01-25 15:19:21,14.98
314773,2017-01-25 15:36:34,36.98
314774,2017-01-25 15:33:04,21.98
314775,2017-01-25 15:59:51,27.37
314778,2017-01-25 15:38:02,239.28
314782,2017-01-25 15:46:04,112.08
314784,2017-01-25 15:48:57,95.98
314785,2017-01-25 15:56:31,198.07
314786,2017-01-25 16:38:54,59.99
314790,2017-01-25 16:04:59,157.26
314792,2017-01-27 11:31:44,795.96
314793,2017-01-25 16:03:30,102.98
314795,2017-01-25 21:14:46,138.08
314798,2017-01-25 17:13:02,18.98
314806,2017-01-25 17:02:03,27.38
314807,2017-01-25 17:09:35,71.97
314815,2017-01-25 17:27:59,50.99
314816,2017-01-25 17:31:17,49.96
314817,2017-01-25 18:00:36,579.99
314818,2017-01-25 18:02:42,271.46
314820,2017-01-25 17:39:55,27.38
314822,2017-01-26 20:13:46,189.48
314829,2017-01-25 17:46:58,71.98
314831,2017-01-26 00:18:15,39.98
314834,2017-01-25 18:09:43,49.96
314835,2017-01-25 18:10:30,219.98
314836,2017-01-25 18:07:14,31.99
314837,2017-01-25 18:35:43,17.98
314840,2017-01-25 18:12:20,31.96
314844,2017-01-25 18:22:33,66.49
314845,2017-01-25 18:17:53,54.98
314847,2017-01-26 16:07:41,2049.98
314851,2017-01-30 19:56:43,729.99
314853,2017-01-25 20:14:49,64.98
314854,2017-01-25 18:52:31,74.95
314855,2017-01-25 19:23:27,189.97
314857,2017-01-25 19:11:27,14.99
314860,2017-01-25 19:11:38,1697.99
314862,2017-01-25 19:44:51,133.97
314864,2017-01-25 19:26:59,94.98
314865,2017-01-25 19:57:43,278.47
314868,2017-01-25 19:40:09,346.98
314871,2017-02-01 15:44:11,19.38
314873,2017-02-03 11:54:10,175.03
314876,2017-01-25 19:53:42,82.17
314877,2017-01-25 19:52:46,80.57
314882,2017-01-25 20:19:20,117.48
314885,2017-01-25 20:10:31,729.99
314887,2017-01-26 18:05:51,857.14
314894,2017-01-25 20:25:30,43.98
314895,2017-01-25 20:53:53,51.98
314896,2017-01-25 20:24:06,23.98
314899,2017-01-25 20:59:05,57.98
314900,2017-01-25 21:03:43,21.98
314904,2017-01-27 10:48:42,132.97
314909,2017-01-25 22:43:49,73.95
314914,2017-01-25 21:43:48,317.98
314915,2017-01-25 22:01:26,64.98
314916,2017-01-25 22:11:35,245.28
314917,2017-01-25 22:17:36,31.53
314929,2017-01-25 22:53:28,101.98
314932,2017-01-25 23:03:00,20.97
314933,2017-01-25 22:59:07,151.87
314936,2017-01-25 23:08:54,40.98
314938,2017-01-25 23:15:29,20.98
314940,2017-01-25 23:33:23,162.98
314941,2017-01-25 23:27:21,59.99
314942,2017-01-25 23:37:15,47.97
314943,2017-01-25 23:29:39,416.99
314944,2017-01-26 10:28:09,46.97
314945,2017-01-26 12:18:10,81.48
314946,2017-01-25 23:52:55,308.95
314954,2017-01-26 00:12:22,3399.99
314956,2017-01-26 00:29:27,16.98
314957,2017-01-29 01:14:29,24.98
314961,2017-01-26 00:35:29,36.98
314965,2017-01-26 01:01:35,56.98
314967,2017-01-26 00:48:37,33.97
314971,2017-01-26 01:17:14,76.98
314972,2017-01-26 01:22:27,124.68
314975,2017-01-26 01:35:09,54.98
314978,2017-01-26 02:08:06,301.98
314986,2017-01-26 06:15:55,17.99
314988,2017-01-26 07:05:16,387.36
314991,2017-01-26 07:28:59,264.07
314993,2017-01-26 07:35:48,39.98
314994,2017-01-26 11:06:57,61.98
314995,2017-01-26 07:47:05,139.08
314997,2017-01-26 07:56:14,149.57
315003,2017-01-26 08:51:06,14.98
315009,2017-01-26 09:06:51,366.98
315014,2017-01-26 09:14:19,116.97
315015,2017-01-26 09:23:12,126.68
315020,2017-01-26 09:30:56,107.98
315024,2017-01-26 12:22:57,115.96
315029,2017-01-26 09:45:44,33.98
315031,2017-01-26 13:54:50,1296.96
315034,2017-01-26 10:24:28,489.99
315035,2017-01-31 09:58:35,808.95
315037,2017-01-26 10:32:40,54.99
315040,2017-01-26 10:28:58,111.08
315044,2017-01-26 10:41:13,43.68
315045,2017-02-08 16:10:41,74.76
315052,2017-01-27 09:18:48,32.98
315053,2017-01-26 11:45:09,439.98
315055,2017-01-26 11:04:44,2209.99
315060,2017-01-26 18:05:45,44.98
315063,2017-01-26 11:41:36,174.99
315065,2017-01-26 11:15:23,449.98
315066,2017-01-26 11:13:17,78.77
315073,2017-01-26 11:23:52,179.99
315076,2017-01-31 23:53:10,289.98
315083,2017-01-26 11:45:24,83.98
315086,2017-01-26 11:55:06,38.99
315087,2017-01-26 11:48:56,81.68
315088,2017-01-26 11:53:32,70.88
315089,2017-01-26 13:06:54,83.48
315103,2017-01-26 12:21:29,130.97
315104,2017-01-26 12:23:50,64.98
315106,2017-01-26 12:12:13,151.98
315107,2017-01-26 12:18:54,286.98
315109,2017-01-26 12:24:27,25.98
315111,2017-01-26 12:37:02,129.98
315113,2017-01-26 12:33:53,41.98
315116,2017-01-26 12:45:59,206.67
315118,2017-05-05 12:00:46,59.99
315119,2017-01-26 12:46:33,63.52
315120,2017-01-26 12:52:26,819.99
315121,2017-01-26 13:09:36,253.68
315124,2017-01-26 13:40:48,72.98
315125,2017-01-26 13:12:19,112.97
315130,2017-01-26 13:18:28,204.98
315132,2017-01-26 13:17:21,549.99
315135,2017-01-26 13:24:16,74.48
315142,2017-01-26 15:21:32,260.07
315143,2017-01-26 13:30:10,46.98
315149,2017-01-26 13:46:09,1769.0
315150,2017-01-27 10:23:25,19.97
315157,2017-01-26 14:03:49,579.99
315160,2017-01-26 14:11:21,39.98
315181,2017-01-26 14:53:26,78.68
315194,2017-02-01 01:01:54,127.56
315197,2017-01-26 15:35:35,163.98
315200,2017-01-27 12:16:13,3821.99
315203,2017-01-26 22:46:39,68.88
315208,2017-01-26 16:00:05,24.98
315213,2017-01-26 16:50:35,68.88
315215,2017-01-26 16:44:26,364.98
315217,2017-01-30 11:58:20,1807.54
315218,2017-01-26 16:48:14,481.99
315220,2017-01-26 16:55:15,1669.98
315222,2017-01-26 16:58:38,1837.99
315231,2017-01-26 17:21:11,104.98
315233,2017-01-26 17:29:24,2049.99
315236,2017-01-26 17:59:46,143.98
315237,2017-01-26 17:47:57,106.68
315238,2017-01-30 16:17:39,427.48
315240,2017-01-26 17:40:28,116.48
315242,2017-01-26 22:26:44,58.31
315247,2017-01-26 17:56:44,1248.99
315250,2017-01-26 17:59:23,58.98
315253,2017-02-01 13:20:48,126.96
315262,2017-01-26 18:37:08,589.98
315265,2017-01-27 08:20:38,2447.0
315267,2017-01-26 18:49:58,16.99
315269,2017-01-26 18:58:46,66.98
315270,2017-01-26 18:56:00,34.98
315272,2017-01-26 19:07:37,1040.99
315275,2017-01-26 19:39:13,40.98
315277,2017-01-26 19:23:10,43.98
315287,2017-01-26 19:43:15,208.4
315289,2017-01-26 19:47:15,56.98
315291,2017-01-26 19:52:29,21.98
315298,2017-01-26 20:19:47,12.98
315299,2017-01-26 20:26:40,52.79
315301,2017-01-26 20:32:57,27.97
315306,2017-01-26 22:25:21,46.97
315307,2017-01-28 09:50:44,729.99
315318,2017-01-26 21:58:46,19.99
315321,2017-02-15 11:09:12,36.47
315325,2017-01-26 22:09:30,76.08
315329,2017-01-26 22:33:16,116.98
315332,2017-01-26 22:36:34,448.99
315333,2017-10-18 12:25:46,366.18
315341,2017-01-26 23:14:03,24.97
315343,2017-01-26 23:09:46,224.98
315344,2017-01-26 23:21:58,21.98
315349,2017-01-26 23:24:20,139.24
315350,2017-01-31 23:37:43,137.02
315352,2017-01-27 00:08:23,260.98
315358,2017-01-27 07:57:46,85.49
315360,2017-01-27 00:39:29,89.99
315363,2017-01-27 02:35:41,433.95
315372,2017-01-27 02:36:05,47.96
315375,2017-01-27 05:36:10,17.21
315382,2017-01-27 06:55:17,71.98
315384,2017-01-27 07:42:00,24.98
315385,2017-01-27 07:41:09,89.98
315387,2017-01-27 08:01:54,43.98
315392,2017-01-27 08:36:33,41.98
315401,2017-01-27 08:44:26,12.98
315411,2017-01-27 09:14:13,150.94
315416,2017-01-27 08:45:16,23.98
315418,2017-01-27 09:27:13,45.95
315435,2017-01-27 11:06:54,247.94
315436,2017-01-27 08:53:59,9.98
315438,2017-01-27 08:56:30,17.98
315441,2017-01-27 09:02:03,18.98
315445,2017-01-27 08:57:44,63.98
315449,2017-01-27 09:22:03,34.98
315454,2017-01-27 09:20:43,3.99
315456,2017-01-29 20:20:43,344.62
315457,2017-01-27 09:02:37,19.99
315463,2017-01-27 09:16:00,24.98
315466,2017-01-27 09:10:51,11.98
315468,2017-01-27 09:10:05,18.98
315474,2017-01-27 09:10:36,24.98
315480,2017-01-27 09:15:30,33.98
315481,2017-01-27 09:15:02,18.98
315482,2017-01-27 09:17:35,79.99
315483,2017-01-27 09:14:07,63.98
315484,2017-01-27 09:14:57,49.99
315485,2017-01-27 09:19:42,52.98
315487,2017-01-27 09:26:14,215.14
315493,2017-01-27 09:38:30,15.97
315497,2017-01-27 09:28:53,34.98
315498,2017-01-27 09:19:26,3.99
315499,2017-01-27 11:08:25,14.98
315500,2017-01-27 15:19:27,77.96
315504,2017-01-27 09:31:16,31.97
315506,2017-01-27 09:23:53,60.98
315511,2017-01-27 09:24:15,23.98
315522,2017-01-27 09:33:09,34.98
315534,2017-01-27 12:52:54,63.98
315544,2017-01-27 09:45:49,288.98
315546,2017-01-27 09:53:16,17.47
315547,2017-01-27 09:41:47,34.98
315551,2017-01-27 09:45:14,79.97
315558,2017-01-27 09:50:56,63.98
315559,2017-01-27 09:47:23,64.95
315561,2017-01-27 09:49:19,34.98
315570,2017-01-27 09:52:12,24.98
315573,2017-01-27 09:51:06,18.98
315574,2017-01-27 09:52:38,63.97
315575,2017-01-27 09:50:48,17.98
315576,2017-01-27 09:56:11,159.98
315578,2017-01-27 09:57:59,15.97
315586,2017-01-27 10:07:57,153.99
315587,2017-01-27 09:57:10,18.98
315590,2017-01-27 10:00:04,59.98
315594,2017-01-27 10:11:09,24.97
315596,2017-01-27 10:07:52,26.97
315599,2017-01-27 10:08:32,39.89
315602,2017-01-27 10:13:06,36.97
315603,2017-01-27 10:10:57,79.99
315604,2017-01-27 11:05:15,79.99
315605,2017-01-27 10:15:47,54.98
315606,2017-02-13 09:46:27,169.31
315607,2017-01-27 10:13:33,65.98
315608,2017-01-27 10:13:25,54.98
315610,2017-01-27 11:03:05,79.99
315612,2017-02-01 18:22:03,9.98
315613,2017-01-27 10:52:48,67.95
315614,2017-01-27 10:14:38,9.98
315626,2017-01-30 16:43:11,3053.98
315631,2017-01-30 16:25:15,12.97
315643,2017-01-27 10:27:13,59.98
315645,2017-01-27 10:39:53,64.98
315647,2017-01-27 10:28:26,24.98
315649,2017-01-27 10:35:23,32.97
315664,2017-01-27 10:42:52,37.97
315667,2017-01-27 13:05:38,294.98
315671,2017-01-27 10:42:54,25.98
315674,2017-01-27 11:01:45,71.95
315675,2017-01-30 17:19:02,59.02
315676,2018-02-06 11:06:55,139.95
315679,2017-01-27 10:52:26,579.99
315695,2017-01-27 11:01:12,12.98
315697,2017-01-27 11:03:48,83.98
315700,2017-01-28 17:24:31,59.88
315708,2017-01-27 11:13:42,246.95
315711,2017-01-27 11:11:46,294.98
315715,2017-01-27 11:21:02,7.49
315718,2017-01-27 11:29:06,79.99
315723,2017-01-27 11:55:28,192.93
315744,2017-01-30 11:43:29,46.49
315748,2017-01-27 11:45:14,36.98
315749,2017-01-27 11:44:35,107.81
315750,2017-01-27 11:58:50,119.07
315752,2017-01-27 11:51:43,59.99
315756,2017-01-27 11:53:56,13.98
315757,2017-01-27 11:58:15,94.98
315759,2017-01-27 13:12:15,201.96
315761,2017-01-27 12:14:32,1991.39
315762,2017-01-27 12:13:05,24.98
315764,2017-01-27 12:02:13,10.98
315765,2017-01-27 12:06:23,64.97
315766,2017-01-27 12:00:46,24.98
315767,2017-01-27 11:56:11,79.99
315770,2017-01-27 12:10:22,300.98
315772,2017-01-27 12:14:36,270.99
315779,2017-01-27 12:10:52,17.98
315780,2017-01-27 12:13:22,33.98
315782,2017-01-27 12:25:03,344.98
315783,2017-01-27 12:42:30,19.97
315786,2017-01-27 12:23:46,103.97
315791,2017-01-27 12:30:44,34.98
315794,2017-01-28 16:47:29,216.89
315795,2017-01-27 12:22:45,46.98
315797,2017-01-27 12:59:02,20.97
315801,2017-01-27 17:13:40,98.7
315804,2017-01-27 12:37:06,7.99
315811,2017-01-27 14:13:56,3408.99
315819,2017-01-27 12:57:56,251.98
315820,2017-01-27 12:50:38,8.98
315824,2017-01-27 13:02:29,29.98
315826,2017-01-27 12:56:22,7.98
315828,2017-01-27 13:01:38,8.98
315834,2017-01-30 16:00:28,90.98
315837,2017-01-27 13:17:46,52.97
315840,2017-01-27 13:12:42,66.98
315841,2017-01-27 13:17:45,140.97
315844,2017-01-27 13:18:10,22.98
315845,2017-01-27 13:18:16,104.98
315853,2017-01-27 13:28:03,23.98
315854,2017-01-27 13:24:27,354.98
315855,2017-01-27 13:24:31,24.97
315859,2017-01-27 14:49:34,3152.97
315870,2017-01-27 16:48:34,1111.96
315875,2017-01-27 13:50:13,12.98
315878,2017-01-27 14:10:17,18.29
315885,2017-01-27 14:17:51,53.97
315889,2017-01-27 15:26:40,66.98
315891,2017-01-27 14:20:27,512.99
315892,2017-01-27 14:21:32,24.98
315893,2017-01-27 14:38:38,20.97
315894,2017-01-27 14:26:29,24.98
315895,2017-01-27 14:33:11,150.94
315898,2017-01-27 14:35:51,34.98
315899,2017-01-27 14:33:24,45.97
315908,2017-01-27 14:54:55,59.99
315913,2017-01-27 15:15:37,96.97
315921,2017-01-27 15:25:03,15.98
315922,2017-01-27 15:23:57,418.99
